OrderID,ProductPrice,Quantity,CustomerAge,ProductReviews,ProductRating,DiscountPercentage,CustomerTenure,ProductCategory,DeliveryType,PaymentMethod,CustomerLocation,ReturnStatus,BrowsingTime
1381,63.56,4,41.11534605,12,4.58,47.39,15.51,Sports,Overnight,Debit Card,Central,No,406.41
1382,996.68,2,43.7149931,20,3.38,40.97,25,Sports,Overnight,UPI,North,No,99.37
1383,93.15,2,4.112592745,26,4.3,27.62,1.37,Home,Express,Credit Card,Central,Yes,250.1
1384,37.89,3,46.97752007,18,3.18,43.75,30.3,Clothing,Standard,PayPal,Central,No,243.66
1385,64.84,,48.1490882,16,1.88,49.47,2.53,Books,Standard,Debit Card,Central,No,416.73
1386,55.99,3,30.3232164,22,2.35,30.53,3.63,Sports,Overnight,Debit Card,South,No,141.57
1387,76.03,4,53.78519543,19,2.53,30.64,4.18,Electronics,Standard,Credit Card,Central,Yes,283.62
1388,81.23,5,52.04683361,21,4.89,37.72,63.44,Books,Standard,Debit Card,West,Yes,262.67
1389,50.64,4,36.54676889,19,1.02,11.61,27.59,Clothing,Express,PayPal,East,Yes,296.97
1390,34.93,4,28.22831915,16,4.94,8.36,25.57,Books,Standard,UPI,West,Yes,175.63
1391,59.2,2,,20,4.92,37.98,19.46,Sports,Standard,Debit Card,North,Yes,162.2
1392,36.45,2,34.43654736,17,4.98,17.25,8.31,Electronics,Express,Debit Card,South,No,439.89
1393,90.27,5,43.5463838,23,2.91,6.75,23.28,Sports,Standard,Debit Card,East,No,54.88
1394,52.73,2,30.13734708,21,4.86,15.74,12.67,Clothing,Overnight,Credit Card,South,No,483.43
1395,42.69,1,2.037484921,23,2.58,17.93,3.77,Home,Express,PayPal,South,Yes,37.41
1396,53.69,2,200,22,1.11,48.26,28.08,Electronics,Standard,UPI,Central,No,125.31
1397,23.06,4,150,16,1.9,34.9,3.33,Clothing,Standard,PayPal,West,Yes,116.89
1398,30.57,2,29.30563255,20,4.78,26.54,5.08,Clothing,Express,PayPal,East,Yes,209.51
1399,74.01,4,47.85737583,17,1.06,48.44,40.85,Sports,Overnight,Debit Card,Central,Yes,45.27
1400,36.86,1,57.86957895,19,3.18,45.16,25.9,Sports,Express,UPI,East,Yes,597.57
1401,29.06,,-7.028673542,,1.3,25.6,23.93,Sports,Overnight,PayPal,West,Yes,89.46
1402,60.73,5,41.51395475,24,2.15,45.28,13,Home,Express,UPI,Central,No,99.23
1403,73.71,,13.60026184,17,1.35,20.22,12.11,Books,Standard,Credit Card,East,No,75.77
1404,793.23,1,42.4866576,23,4.44,11.52,28.13,Books,Express,Debit Card,Central,No,351.61
1405,69.92,2,,22,3.36,11.63,32.33,Sports,Express,Credit Card,South,No,154.13
1406,34.86,2,44.5358979,19,4.61,33.12,17.13,Sports,Overnight,UPI,North,Yes,209.29
1407,21.56,7,27.51128578,15,3.75,25.05,83.58,Home,Express,Debit Card,East,No,409.29
1408,80.03,2,6.901398323,27,4.88,32.95,74.8,Books,Overnight,Credit Card,West,No,187.93
1409,43.55,3,28.24447713,25,3.04,34.3,12.76,Home,Express,Debit Card,East,Yes,129.13
1410,44.98,3,41.10271453,22,3.55,1.12,41.24,Clothing,Standard,Credit Card,North,Yes,255.45
1411,76.56,6,,16,3.31,2.7,18.81,Books,Express,PayPal,East,Yes,75.45
1412,61.12,2,17.42253049,15,2.94,26.63,17.21,Sports,Standard,Debit Card,East,No,122.53
1413,59.12,2,50.4059064,16,4.38,9.55,1.36,Electronics,Overnight,UPI,East,No,136.89
1414,93.3,2,25.28191566,20,3.58,31.63,20.48,Clothing,Overnight,Debit Card,West,No,92.73
1415,580.21,1,40.43674822,23,4.21,27.61,55.4,Electronics,Overnight,UPI,North,Yes,389.91
1416,68.56,3,150,18,4.15,29.29,36.35,Home,Overnight,Credit Card,North,Yes,18.4
1417,51.14,5,37.73255942,17,1.76,15.12,37.04,Home,Express,Credit Card,West,Yes,395.29
1418,55.37,4,48.37816452,25,3.6,31.99,4.18,Home,Express,UPI,East,Yes,60.75
1419,80.57,4,16.59478884,12,1.8,41.47,10.65,Sports,Express,Credit Card,East,Yes,676.17
1420,60.16,3,24.80141155,19,3.33,49.9,6.37,Home,Standard,Debit Card,North,Yes,498.15
1421,60.77,2,37.77443881,18,3.71,41.92,9.11,Electronics,Express,Credit Card,East,No,184.35
1422,71.45,4,71.02375492,18,4.99,27.87,20.79,Clothing,Standard,UPI,South,Yes,552.47
1423,42.7,3,22.05215432,32,1.12,9.67,10.89,Sports,Standard,UPI,East,Yes,205.99
1424,33.22,3,65.60200829,19,1.36,34.07,19.74,Clothing,Express,PayPal,East,Yes,124.3
1425,29.1,1,65.06634956,13,1.31,46.88,13.85,Home,Standard,UPI,Central,Yes,85.85
1426,10.67,4,33.54033274,,2.59,10.59,8.11,Books,Overnight,Credit Card,North,Yes,302.37
1427,91.12,3,30.52771211,17,4.29,12.8,2.41,Sports,Express,UPI,North,Yes,136.42
1428,27.94,1,24.61902202,17,4.38,7.45,53.38,Home,Express,Credit Card,South,Yes,191.64
1429,45.57,1,33.97696205,,3.95,36.84,0.27,Sports,Standard,Credit Card,South,Yes,383.33
1430,44.46,1,13.89920851,16,4.59,20.33,0.04,Books,Express,PayPal,South,Yes,675.14
1431,56.15,2,33.85641474,21,2.29,3.13,42.08,Electronics,Express,Credit Card,North,No,392.7
1432,66.31,3,57.45320411,16,1.35,43.75,137.95,Electronics,Standard,UPI,Central,No,373.15
1433,67.21,3,25.83372406,26,1.23,27.88,31.17,Electronics,Express,UPI,Central,No,373.95
1434,38.34,3,31.38913544,22,4.41,16.55,0.37,Books,Express,UPI,West,No,219.55
1435,,1,9.482892886,26,3.92,17.2,6.17,Clothing,Express,Credit Card,North,Yes,5.33
1436,55.65,3,40.61093132,20,3.79,14.51,85.66,Books,Standard,UPI,West,No,185.22
1437,45.03,2,38.96722527,23,2.36,22.77,39.68,Books,Express,Debit Card,East,No,164.81
1438,82.15,1,35.9555354,15,2.52,16.85,20.08,Home,Express,Debit Card,South,Yes,340.75
1439,59.82,1,31.74759425,25,4.83,27.4,6.49,Electronics,Express,UPI,West,Yes,147.07
1440,64.7,1,30.60863122,21,1.26,38.68,0.35,Sports,Overnight,Credit Card,West,Yes,107.65
1441,63.26,4,42.52850351,19,4.09,33.72,0.51,Clothing,Express,UPI,North,Yes,155.64
1442,73.47,3,34.56775098,23,2.24,14.72,22.72,Sports,Standard,Debit Card,South,No,55.07
1443,53.62,2,39.72457807,17,1.16,26.44,0.53,Home,Overnight,Credit Card,South,Yes,387.43
1444,24.06,2,38.22474226,,3.97,42.01,121.35,Home,Standard,UPI,Central,Yes,332.9
1445,57.99,3,51.85140931,22,2.32,3.41,4.86,Clothing,Express,Credit Card,West,Yes,249.88
1446,36.97,2,45.15491146,21,3.89,3.91,29.77,Sports,Express,UPI,Central,No,350.51
1447,39.43,4,37.89292765,24,3.83,27.81,4.04,Clothing,Express,PayPal,West,No,111.6
1448,61.73,2,57.77633046,22,3.14,31.96,18.64,Clothing,Overnight,Credit Card,North,Yes,77.9
1449,74.77,3,,20,4.11,10.57,2.02,Electronics,Express,Debit Card,North,No,295.68
1450,50.43,5,54.57444033,15,3.32,37.26,34.94,Sports,Standard,Debit Card,East,Yes,483.06
1451,56.18,5,44.10413913,30,2.15,32.31,21.1,Electronics,Overnight,Debit Card,West,No,139.55
1452,84.04,2,7.371213816,22,3.94,46.16,2.16,Electronics,Standard,Debit Card,West,Yes,169.2
1453,54.82,,54.57252145,25,3.36,8.45,45.31,Electronics,Standard,UPI,South,No,110.08
1454,102.03,1,37.02764362,23,1.05,37.57,19.01,Books,Standard,UPI,South,No,130.39
1455,61.31,4,34.22067844,20,4.61,4.18,61.1,Home,Standard,Credit Card,Central,No,156.89
1456,14.78,1,39.22022521,18,3.18,28.26,59.63,Home,Standard,PayPal,East,Yes,119.5
1457,65.07,4,29.82525257,,4.47,27.59,60.77,Books,Express,PayPal,North,No,96.18
1458,57.62,1,38.40543291,23,4.53,19.42,1.94,Clothing,Standard,Credit Card,West,No,337.14
1459,75.8,5,26.121859,22,2.78,42.23,3.09,Sports,Standard,Debit Card,Central,No,186.93
1460,63.46,1,54.11408388,18,3.03,0.22,105.57,Sports,Express,PayPal,East,Yes,205.98
1461,47.23,1,33.2961783,15,2.66,26.01,16.05,Sports,Overnight,PayPal,South,No,222.53
1462,25.51,200,29.26124236,18,2.8,10.86,6.53,Electronics,Express,Credit Card,East,Yes,106.16
1463,45.82,4,21.12611276,22,4.58,37.17,35.24,Sports,Overnight,Debit Card,Central,Yes,143.21
1464,32.99,0,39.03163684,22,4.15,2.15,7.37,Sports,Standard,UPI,North,Yes,279.65
1465,38.39,4,37.8066065,15,1.51,41.58,31.18,Sports,Express,UPI,South,Yes,229.66
1466,61.77,0,40.82636921,22,3.44,41.9,43.58,Home,Overnight,PayPal,South,Yes,343.47
1467,83.4,1,19.59122169,19,4.98,41.64,36.81,Books,Overnight,UPI,North,No,143.56
1468,57.89,3,10.98228202,16,3.38,7.63,7.69,Clothing,Express,Credit Card,South,Yes,246.81
1469,26.08,1,44.38386954,16,4.14,31.52,12.32,Books,Express,PayPal,Central,No,500.36
1470,58.89,4,57.26962793,18,4.08,0.72,12.8,Sports,Express,PayPal,South,No,336.97
1471,73.93,3,19.60469566,16,2.4,42.4,16.22,Clothing,Express,Debit Card,West,Yes,37.21
1472,37.8,,58.84161925,21,2.49,36.15,4.4,Clothing,Express,UPI,East,Yes,71.02
1473,47.32,4,39.25866588,15,3.9,26.56,14.46,Books,Standard,Debit Card,Central,Yes,466.21
1474,50.29,7,34.89405643,21,3,36.53,17.16,Books,Standard,PayPal,North,No,54.49
1475,34.3,4,29.03676955,19,3.28,4.72,18.21,Books,Express,UPI,Central,No,34.16
1476,919.9,4,14.23222971,20,3.85,26.43,41.14,Books,Express,Debit Card,West,No,196.62
1477,47.58,3,49.81592774,20,4.11,14.56,17.48,Electronics,Standard,UPI,South,No,571.17
1478,58.39,3,,21,2.09,48.63,6.3,Home,Overnight,PayPal,South,No,248.1
1479,32.25,,23.30289986,14,1.59,42.86,26.11,Home,Standard,PayPal,Central,No,244.69
1480,41.25,2,49.87889465,20,2.17,36.66,38.31,Sports,Express,PayPal,South,No,32.29
1481,64.45,3,6.7552483,19,3.03,46.69,9.23,Electronics,Overnight,Credit Card,South,No,87.69
1482,,3,12.14603284,25,2.37,17.34,24.88,Clothing,Express,Debit Card,West,No,452.86
1483,84.54,2,34.72798635,,3.27,45.04,3.81,Books,Overnight,Debit Card,North,Yes,195.65
1484,,3,39.39926644,22,1.21,16.26,10.04,Sports,Express,PayPal,East,No,154.01
1485,54.49,3,42.27101972,25,3.04,36.64,57.58,Clothing,Standard,Debit Card,Central,Yes,235.37
1486,68.65,3,30.4730226,30,2.47,36.82,58.14,Home,Express,PayPal,North,Yes,485.16
1487,21.63,4,72.95554503,14,3.14,0.92,20.55,Clothing,Standard,Debit Card,East,No,102.03
1488,14.78,3,31.58161162,7,2.69,18.05,29.08,Books,Overnight,UPI,North,No,81.45
1489,19.49,200,31.53820772,19,2.14,0.97,46.18,Books,Standard,Debit Card,Central,No,230.98
1490,75.25,3,23.04519997,26,4.62,49.85,76.4,Home,Overnight,PayPal,West,No,111.85
1491,38.96,2,36.85860225,21,1.74,6.11,16.15,Books,Express,Debit Card,West,No,219.29
1492,101.16,4,44.22441848,16,3.73,27.14,19.79,Electronics,Standard,UPI,West,No,135.18
1493,949.19,0,53.05367082,24,4.7,39.53,12.89,Sports,Overnight,UPI,North,Yes,39.31
1494,53.69,4,12.66073603,26,3.15,10.06,1.79,Home,Overnight,UPI,Central,Yes,95.83
1495,80.84,2,31.31006992,16,4.51,24.25,13.19,Home,Overnight,PayPal,South,No,66.85
1496,90.12,,41.70055416,23,1.5,30.37,37.53,Clothing,Overnight,Credit Card,South,Yes,173.97
1497,91.23,2,43.80586302,21,2.98,8.01,39.22,Home,Express,PayPal,West,Yes,47.87
1498,74.17,1,35.09822987,21,2.83,38.93,53.5,Sports,Express,UPI,North,Yes,191.41
1499,70.48,1,43.13635954,22,1.03,14.97,1.27,Electronics,Express,Debit Card,South,Yes,155.64
1500,,4,22.86554161,28,2.77,10.55,17.98,Clothing,Overnight,UPI,North,Yes,96.75
1501,65.57,3,58.36858148,17,2.48,27.91,2.73,Sports,Express,Credit Card,Central,Yes,147.84
1502,38.98,2,49.88942154,17,3.68,20.52,5.38,Home,Overnight,Credit Card,West,No,513.38
1503,33.64,3,14.82608319,21,4.75,46.01,55.31,Books,Overnight,UPI,East,Yes,108.98
1504,49.93,3,18.87345428,23,1.34,44,16.48,Books,Overnight,PayPal,West,Yes,228.91
1505,46.6,3,19.29617375,24,2.31,24.17,34.11,Sports,Standard,Credit Card,East,Yes,182.72
1506,40.94,5,45.16954956,24,2.78,17.96,1.6,Electronics,Express,UPI,South,Yes,270.99
1507,63.93,4,15.7290835,22,2.82,16.28,12.94,Books,Express,PayPal,East,No,230.42
1508,69.11,1,30.03463499,,4.1,13.38,26.92,Sports,Standard,Debit Card,North,Yes,199.93
1509,,2,41.82056595,25,2.77,27.23,3.44,Clothing,Standard,PayPal,East,No,111.86
1510,79.55,3,34.00751098,14,1.11,40.25,9.46,Home,Standard,Credit Card,South,Yes,183.18
1511,27.17,3,38.88331274,23,3.84,15.54,1.6,Electronics,Standard,PayPal,South,No,159.4
1512,46.13,5,19.01295933,21,4.54,9.5,25.29,Electronics,Overnight,PayPal,West,Yes,312.56
1513,35.66,2,43.9228156,23,3.06,23.77,84.88,Clothing,Express,Debit Card,South,Yes,88.21
1514,12.67,3,25.80182161,20,3.32,3.45,42.11,Electronics,Express,UPI,North,Yes,212.79
1515,48.35,4,30.13070488,17,1.65,35.06,88.17,Sports,Express,PayPal,East,No,68.98
1516,47.57,2,38.56597592,17,1.88,25.92,44.84,Electronics,Overnight,Debit Card,Central,No,199.33
1517,80.27,2,36.54617332,17,1.94,24.82,46.38,Electronics,Express,Credit Card,South,No,320.96
1518,62.62,1,35.35970029,22,2.72,15.02,20.66,Electronics,Standard,UPI,East,No,386.1
1519,29.52,3,23.74059767,23,4.71,45.23,17.53,Sports,Express,Credit Card,West,Yes,110.01
1520,87.08,4,30.50675883,7,3.09,4.52,12.51,Home,Express,UPI,Central,Yes,113.82
1521,74.42,,35.03275386,24,1.77,43.49,40.9,Books,Overnight,PayPal,West,No,252.09
1522,651.89,2,14.3737215,21,2.06,18.84,4.82,Electronics,Standard,PayPal,North,Yes,19.74
1523,45.47,5,28.06200551,16,2.54,44.03,1.39,Clothing,Standard,UPI,West,Yes,113.56
1524,30.81,4,40.81519819,20,3.49,36.44,70.91,Clothing,Standard,Credit Card,East,Yes,228.75
1525,42.56,7,15.83845094,25,2.76,5.21,0.09,Sports,Express,Credit Card,Central,No,469.38
1526,71.77,4,52.34872477,20,2.57,41.58,90.36,Home,Standard,Credit Card,West,No,102.21
1527,87.69,3,54.04419894,16,3.26,34.11,31.32,Electronics,Standard,PayPal,West,Yes,65.6
1528,80.86,2,16.32274136,25,1.97,1.62,9.56,Sports,Express,UPI,North,No,248.97
1529,40.22,5,55.3642945,24,1.32,6.69,28.72,Books,Overnight,UPI,East,No,285.03
1530,27.61,6,32.84627617,24,1.1,31.78,40.87,Home,Express,Credit Card,West,No,261.37
1531,52.82,2,41.27771839,15,2.01,33.13,6.76,Home,Overnight,PayPal,East,No,122.23
1532,14.63,2,27.55023422,22,1.37,37.33,35.37,Sports,Overnight,UPI,South,Yes,500.97
1533,56.46,2,,19,2.35,36.01,39.16,Clothing,Standard,UPI,North,No,207.87
1534,47.05,1,41.09141028,20,4.09,32.98,6.88,Home,Standard,Credit Card,North,No,181.33
1535,,4,22.78770115,15,3.87,38.31,1.03,Clothing,Express,Credit Card,North,Yes,224.3
1536,406.4,5,17.52197,24,3.44,28.75,5.48,Home,Overnight,UPI,East,No,112.22
1537,60.27,5,13.09546347,20,4.41,13.04,5.37,Home,Express,PayPal,West,Yes,192.27
1538,39.35,5,37.81912665,24,2.13,45.62,1.62,Home,Standard,Debit Card,West,Yes,269.06
1539,26.6,3,43.58707118,22,4.54,0.91,31.07,Books,Overnight,UPI,East,No,142.02
1540,5,5,44.76448518,21,2.6,18.33,11.47,Clothing,Standard,UPI,East,Yes,74.39
1541,,3,33.23028358,19,2.6,36.44,51.78,Books,Standard,PayPal,South,Yes,505.71
1542,85.45,0,17.64505317,18,2.62,21.36,6.97,Clothing,Standard,UPI,Central,No,124.53
1543,83.23,2,24.76887803,12,1.39,1.24,14.49,Books,Overnight,Debit Card,Central,No,48.55
1544,40.86,2,52.28522958,20,4.9,3.3,24.45,Books,Overnight,PayPal,North,No,89.66
1545,37.96,3,27.73057153,18,1.55,32.43,50.38,Books,Standard,Debit Card,West,Yes,219.41
1546,59.38,,37.15126446,21,2.36,48.24,17.85,Sports,Overnight,Debit Card,North,Yes,290.82
1547,30.03,4,18.86524275,18,2.28,27.59,11.22,Books,Standard,UPI,West,Yes,222.62
1548,,4,40.04874568,14,1.3,25.34,48.42,Home,Standard,Debit Card,West,Yes,531.2
1549,65.32,3,28.13473157,20,1.61,15.92,8.91,Electronics,Standard,UPI,South,Yes,217.86
1550,74.54,2,50.70069071,19,1.18,12.83,1.99,Books,Overnight,UPI,East,Yes,541.32
1551,48,2,46.60336559,23,2.17,1.05,14.13,Electronics,Express,PayPal,East,No,258.74
1552,45.93,4,27.5644108,22,4.47,13.65,36.9,Electronics,Express,PayPal,East,Yes,75.12
1553,,3,33.10003959,27,2.36,22.46,0.75,Home,Overnight,PayPal,Central,Yes,164.28
1554,33.46,0,26.7332564,21,1.49,9.9,21.16,Electronics,Overnight,UPI,East,No,79.61
1555,45.47,4,13.70850205,18,3.58,4.37,21.66,Electronics,Standard,Debit Card,Central,Yes,296.29
1556,57.35,3,22.13836356,20,4.99,35.89,63.33,Electronics,Standard,Debit Card,North,Yes,172
1557,68.27,2,150,16,1.93,44.73,8.1,Clothing,Express,PayPal,Central,Yes,435.11
1558,33.94,1,39.87889247,16,2.12,46.84,7.85,Books,Standard,PayPal,West,No,308.52
1559,79.85,3,37.22821855,20,4.89,30.9,13.94,Books,Express,UPI,South,No,41.89
1560,44.58,3,30.47400419,21,1.72,2.64,10.6,Electronics,Express,Credit Card,South,No,110.16
1561,49.57,50,48.99599909,13,3.04,37.04,31.99,Home,Overnight,Credit Card,West,No,228.38
1562,35.06,1,35.95312857,21,1.96,5.5,24.64,Clothing,Overnight,UPI,North,Yes,79.37
1563,5,3,45.54880742,21,4.73,33.49,34.14,Home,Overnight,Credit Card,South,Yes,387.75
1564,67.68,5,8.393373017,,4.93,38.97,41.16,Home,Express,Credit Card,West,No,258.33
1565,64.74,4,-23.83600377,21,4.26,36.29,61.53,Electronics,Overnight,Credit Card,South,Yes,115
1566,44.37,3,39.25682042,22,2.26,47.59,13.53,Sports,Express,PayPal,Central,Yes,104.1
1567,51.34,4,13.62851519,24,2.61,36.91,100.31,Electronics,Overnight,Debit Card,South,Yes,135.65
1568,60.32,,31.81322446,18,1.97,34.66,5.83,Sports,Express,Debit Card,Central,No,23.3
1569,18.75,4,200,27,4.56,13.09,30.07,Clothing,Standard,PayPal,Central,Yes,219.02
1570,39.42,2,58.81100904,23,4.66,46.24,18.33,Sports,Standard,PayPal,South,No,161.82
1571,65.89,2,40.99994829,25,2.68,8.98,40.75,Electronics,Express,PayPal,South,Yes,184.92
1572,24.91,2,37.4878854,19,3.63,45.24,15.55,Electronics,Express,Credit Card,Central,Yes,69.43
1573,55.87,,47.55486732,17,1.66,15.63,36.77,Home,Standard,UPI,South,No,135.55
1574,22.87,,40.5274638,18,2.74,6.51,63.88,Electronics,Express,UPI,North,No,222.77
1575,59.33,2,28.13484511,25,3.53,41.33,31.63,Electronics,Express,Credit Card,East,Yes,399.33
1576,49.29,2,51.07213895,16,2.54,0.12,35.92,Books,Standard,Credit Card,East,No,110.75
1577,17.7,1,18.35374808,20,2.43,41.6,1.67,Books,Express,PayPal,West,No,184.03
1578,,2,39.84870781,13,1,13.12,5.5,Home,Overnight,PayPal,East,Yes,94.9
1579,35.31,1,11.78645309,16,4.22,44.24,87.87,Sports,Standard,Debit Card,North,No,247.08
1580,33.79,4,38.05915786,20,4.56,34.57,28.36,Sports,Overnight,PayPal,East,No,47.79
1581,54.01,1,37.89484463,23,4.88,33.31,19.78,Books,Express,Credit Card,East,No,237.95
1582,72.97,4,60.14682443,20,3.88,18.27,10.97,Clothing,Express,Debit Card,North,No,112.16
1583,29.68,2,11.5253916,16,3.2,2.97,1.09,Books,Overnight,PayPal,Central,No,183.69
1584,51.23,1,25.98669236,21,2.08,41.5,11.06,Clothing,Express,Debit Card,East,No,99.12
1585,58.58,4,47.3402364,23,5,8.55,16.58,Sports,Express,Debit Card,West,Yes,98.27
1586,63.86,,40.02975885,12,3.36,18.61,5.7,Books,Overnight,PayPal,East,No,75.24
1587,53.53,4,37.70457577,17,3.72,30.02,4.56,Electronics,Express,UPI,East,No,59.9
1588,42.66,,20.65796446,19,3.73,24.11,17.04,Clothing,Standard,Credit Card,North,Yes,167.37
1589,33.45,2,200,18,4.38,9.93,21.16,Clothing,Overnight,Credit Card,North,No,84.78
1590,51.72,2,53.67561512,27,1.04,7.03,6.58,Clothing,Overnight,Debit Card,West,No,349.98
1591,,2,34.22736209,30,1.88,6.16,21.25,Sports,Overnight,UPI,South,Yes,122.16
1592,5,2,40.63039544,29,3.66,43.15,55.34,Home,Overnight,UPI,North,Yes,312.51
1593,58.73,,33.27217507,19,4.58,1.58,15.38,Electronics,Standard,PayPal,South,No,115.79
1594,68.08,1,17.25371727,22,3.74,48.85,46.74,Books,Overnight,PayPal,West,No,121.01
1595,5,1,49.00715639,23,2.65,9.93,62.9,Clothing,Overnight,Credit Card,East,Yes,167.42
1596,29.81,5,42.54848577,19,2.45,5.52,2.33,Sports,Express,PayPal,East,No,566.07
1597,62.38,3,69.58455256,15,3.95,28.85,2.42,Clothing,Overnight,PayPal,South,No,140.28
1598,91.15,2,19.76627931,22,3.96,4,15.51,Books,Express,Debit Card,West,Yes,91.89
1599,50.42,4,47.33859382,,3.43,30.12,21.29,Electronics,Overnight,UPI,West,Yes,99.28
1600,617.6,2,15.32684051,15,2.17,42.53,13.32,Clothing,Overnight,UPI,North,Yes,159.15
1601,46.34,3,37.36019852,16,4.7,2.39,9.48,Sports,Standard,PayPal,South,No,277.08
1602,77.5,3,49.64759884,26,3.21,39.99,24.59,Sports,Express,PayPal,North,Yes,98.08
1603,37.08,4,3.917973259,23,4.16,19.72,0.05,Home,Standard,PayPal,South,No,360.09
1604,34.02,4,31.92601289,18,1.86,7.97,82.66,Sports,Express,Credit Card,North,Yes,26.5
1605,40.35,2,26.55185399,15,2.38,8.8,6.34,Home,Overnight,Credit Card,North,Yes,97.74
1606,30.93,2,24.47064053,12,4.5,45.94,59.76,Electronics,Standard,Debit Card,West,No,94.46
1607,52.45,1,40.77818978,31,1.2,5.53,2.77,Books,Express,Credit Card,West,Yes,170.46
1608,82.49,6,51.8102856,15,3.05,43.34,6.53,Home,Express,UPI,East,No,105.25
1609,56.46,4,33.00081927,21,2.93,27.21,6.43,Clothing,Standard,Credit Card,East,No,164.03
1610,44.95,3,38.08229641,23,4,1.95,133.45,Clothing,Express,UPI,West,No,57.66
1611,44.16,2,36.7146313,25,2.13,23.22,0.11,Books,Overnight,Credit Card,West,No,39.34
1612,18.74,2,35.0270526,20,1.88,40.87,24.5,Sports,Express,Credit Card,North,No,158.97
1613,67.66,2,18.65986043,23,4.7,36.31,48.91,Clothing,Overnight,Debit Card,East,Yes,44.6
1614,48.44,5,51.62666903,17,3.29,24.44,26.77,Home,Express,PayPal,West,Yes,375.92
1615,46.39,,39.42793052,15,1.42,43,10.81,Books,Standard,PayPal,South,No,20.55
1616,113.86,3,40.92322235,13,1.77,6.02,76.26,Clothing,Overnight,PayPal,South,No,22.19
1617,55.98,1,22.90235556,24,5,45.5,53.76,Sports,Express,Debit Card,East,No,141.04
1618,34.96,1,28.11169403,30,1.78,42.32,13.66,Sports,Overnight,UPI,South,No,1014.69
1619,41.47,7,32.35798703,17,3.44,35.41,20.44,Clothing,Standard,Credit Card,North,Yes,110.74
1620,72.97,6,11.9881296,17,2.68,40.89,82.25,Books,Express,Debit Card,East,Yes,335.42
1621,52.27,,9.679485122,12,4.54,27.19,97.18,Electronics,Express,UPI,West,Yes,136.5
1622,21.23,5,25.98878104,21,4.02,33.76,14.34,Clothing,Overnight,Debit Card,South,Yes,76.25
1623,68.38,3,42.8378115,18,3.39,28.03,45.11,Sports,Standard,Debit Card,North,Yes,220.93
1624,36.64,2,25.20293915,20,1.04,17.77,8.63,Electronics,Standard,UPI,West,Yes,95.63
1625,87.47,3,19.71792204,23,4.52,28.44,11.16,Books,Express,PayPal,Central,No,116.55
1626,71.6,3,22.7797152,25,2.78,12.87,4.32,Sports,Overnight,Credit Card,North,Yes,241.93
1627,41.05,4,28.16986365,26,4.73,22.01,5.63,Books,Express,PayPal,South,Yes,100.97
1628,75.62,6,29.69211556,19,2.98,14.04,25.67,Clothing,Express,Debit Card,North,No,19.83
1629,51.36,3,67.48282178,28,3.78,6.14,17.16,Books,Overnight,UPI,Central,No,69.1
1630,67.06,3,50.81930943,28,1.28,16.09,6.31,Sports,Standard,Debit Card,Central,No,303.73
1631,59.69,5,50.37161168,21,3.98,42.6,12.38,Clothing,Express,PayPal,North,No,196.62
1632,33.07,0,52.52870546,17,2.35,19.05,11.21,Sports,Express,PayPal,West,No,71.96
1633,37.13,5,20.01768696,23,2.41,37.4,104.9,Sports,Overnight,PayPal,West,Yes,424.82
1634,70.6,2,16.66453078,17,1.47,8.76,46.11,Electronics,Overnight,Credit Card,Central,No,100.07
1635,43.3,1,18.39694563,20,1.59,21.22,11.78,Home,Express,PayPal,East,No,299.26
1636,41.93,4,55.017592,24,1.74,5.74,58.86,Books,Standard,Credit Card,East,No,732.83
1637,30.9,4,26.79212317,25,2.31,6.93,10.07,Books,Overnight,Credit Card,West,Yes,226.67
1638,58.47,5,16.22965727,22,4.57,30.87,26.46,Electronics,Express,PayPal,East,No,391.78
1639,91.25,2,28.535057,20,2.47,30.37,81.62,Books,Standard,UPI,West,No,803.95
1640,28.65,2,31.42091702,18,3.9,10.67,11.87,Electronics,Overnight,Debit Card,South,Yes,201.79
1641,50.48,4,39.02619911,20,1.33,23.72,27.34,Books,Overnight,Debit Card,West,No,468.57
1642,78.24,,38.76426531,13,3.36,43.17,8.42,Books,Express,Credit Card,South,Yes,146.25
1643,48.41,3,22.57729154,20,2.93,8.71,7.43,Sports,Overnight,Credit Card,Central,Yes,50.35
1644,59.05,1,45.28484589,16,4.91,0.96,20.49,Electronics,Express,Credit Card,East,No,70.04
1645,28.75,1,25.41209699,12,4.38,32.6,93.02,Books,Overnight,Debit Card,Central,Yes,199.06
1646,58.57,1,32.65585495,21,2.82,2.67,14.49,Home,Standard,Credit Card,North,No,50.16
1647,46.26,1,45.30161106,20,4.1,49,66.59,Electronics,Standard,UPI,North,No,216.88
1648,69.71,4,25.37267894,21,1.77,30.48,58.98,Electronics,Overnight,UPI,Central,No,101.6
1649,73.75,3,26.45972865,16,3.25,23.52,7.03,Electronics,Express,Credit Card,West,Yes,40.99
1650,101.79,4,43.87502075,20,1.3,21.5,12.33,Sports,Overnight,Debit Card,West,Yes,255.65
1651,61.59,3,22.13400235,20,2.39,28.65,24.74,Electronics,Express,PayPal,East,Yes,38.94
1652,,3,29.22811965,23,1.9,4.53,17.52,Sports,Overnight,Debit Card,Central,Yes,629.59
1653,53.89,3,43.33613267,16,3.88,46.5,2.42,Home,Standard,PayPal,North,Yes,489.13
